['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 3, литера А;104618
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. Б'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 9, литера А;56582
['  уг.2'];Не найдено
['  стр.'];Не найдено
['  лит. Б'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 5, литера А;27779
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 1, литера А;74232
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Песочная улица, дом 16, литера А;70380
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 8, литера А;44008
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. Б'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Песочная улица, дом 13, литера А;73526
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 6, литера А;113002
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, 2-я Новая улица, дом 12, литера А;78263
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 8, литера А;44008
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 8, литера А;44008
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 3, литера А;62972
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 9, литера А;74542
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Песочная улица, дом 11, литера А;102838
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 451, литера А;3256
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 11, литера А;51830
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, город Пушкин, Песочная улица, дом 3, литера А;104618
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Волнистая улица, дом 8, литера А;73230
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['    '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 445, литера А;16252
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
[nan];Не найдено
[nan];Не найдено
Санкт-Петербург, территория дер. Новая, дом 20, литера А;69241
[' 21'];Не найдено
[' 24'];Не найдено
[' 27. '];Не найдено
['  Старая'];Не найдено
[' 42'];Не найдено
[' 44'];Не найдено
[' 46.'];Не найдено
['  Д.сад'];Не найдено
['  Школа'];Не найдено
['  СХТ'];Не найдено
[nan];Не найдено
['Кирова'];Не найдено
[nan];Не найдено
['население'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Население'];Не найдено
['  водозаборы'];Не найдено
['  скважина'];Не найдено
['  ООО Террафлор'];Не найдено
['  СТФ'];Не найдено
['  КФК'];Не найдено
[' 50'];Не найдено
[' 54/26'];Не найдено
['  44/27'];Не найдено
['  Магазейная'];Не найдено
Санкт-Петербург, город Пушкин, Пушкинская улица, дом 48, литера А;36005
['  49а'];Не найдено
['  39'];Не найдено
['  37'];Не найдено
['  53/30'];Не найдено
Санкт-Петербург, город Пушкин, Конюшенная улица, дом 29, литера А;68410
['  33/35'];Не найдено
Санкт-Петербург, город Пушкин, Школьная улица, дом 39/33, литера А;12803
['  41'];Не найдено
Санкт-Петербург, город Пушкин, бульвар Алексея Толстого, дом 23, литера А;68973
['  25'];Не найдено
['  31'];Не найдено
['  43'];Не найдено
['  45'];Не найдено
['  Железнодорожная'];Не найдено
Санкт-Петербург, город Пушкин, улица Генерала Хазова, дом 45а, литера А;75305
['  59'];Не найдено
['  ШЛкольная'];Не найдено
Санкт-Петербург, город Пушкин, улица Генерала Хазова, дом 45а, литера А;75305
['  63'];Не найдено
['  55'];Не найдено
['  51'];Не найдено
['  47'];Не найдено
['  53'];Не найдено
['  59'];Не найдено
['  61'];Не найдено
[nan];Не найдено
[nan];Не найдено
['индивидуальные застройщики'];Не найдено
['индивидуальные застройщики'];Не найдено
['Котельная'];Не найдено
['Население'];Не найдено
['  ДК'];Не найдено
['  детский сад'];Не найдено
"['  ЗАО ""Сельцо""']";Не найдено
['  скважина'];Не найдено
['  База Ямкового'];Не найдено
['наб. реки Фонтанки'];Не найдено
['Вышка Телеком   д. 55'];Не найдено
[' д36к2'];Не найдено
[' д40'];Не найдено
[' д38к3'];Не найдено
[' д42к2'];Не найдено
[' д102(ж/д ст.Нева)'];Не найдено
г.Санкт-Петербург, Почтамтская улица, дом 20, литера А;2196
[nan];Не найдено
['  5'];Не найдено
['  д/с'];Не найдено
['  гаражи'];Не найдено
['  ЧП Фидаров'];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Большая Пороховская улица, дом 31, литера А;63808
[' 33'];Не найдено
[' 35'];Не найдено
[' 29'];Не найдено
[' 25'];Не найдено
[' 23'];Не найдено
"[' 27; Панфилова ул.   д.28']";Не найдено
[' 30'];Не найдено
[' 324 Металлистов пр.   д.38'];Не найдено
['  Донецкая'];Не найдено
['  Вологдина'];Не найдено
['  Донецкая'];Не найдено
['  Вологдина'];Не найдено
['  Старожиловская'];Не найдено
['  14'];Не найдено
['  Сад-во Климовец'];Не найдено
['  Малые сады'];Не найдено
"['  СНТ""Климовец""']";Не найдено
['  Вологдина'];Не найдено
['  Старожиловская'];Не найдено
['  д.5 п.Парголово   д.1'];Не найдено
Санкт-Петербург, посёлок Парголово, территория Торфяное, Кооперативная улица, дом 6, литера А;22013
['  Вологдина'];Не найдено
[' 8 п. Парголово   д. 5'];Не найдено
['  Старожиловская'];Не найдено
['  Вологдина'];Не найдено
['  14'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['  10 п.Парголово Новосмоленская наб.д.1 лит.Г'];Не найдено
['Пром Зона'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['Ломоносовский лесхоз'];Не найдено
[' 2'];Не найдено
[' 6'];Не найдено
[' 9'];Не найдено
"[' 12; администрация Гост.СП']";Не найдено
['  админ.Кр.Балтика'];Не найдено
['  магазины'];Не найдено
['  Сбербанк'];Не найдено
['  мини-отель'];Не найдено
['  АТС Ростелеком'];Не найдено
['  кафе'];Не найдено
['  магазин Магнит.'];Не найдено
[nan];Не найдено
[nan];Не найдено
['Промзона'];Не найдено
['  бойня'];Не найдено
['   ООО Северная Венеция'];Не найдено
['  КНС'];Не найдено
['  старая котельная'];Не найдено
['  скважина'];Не найдено
[nan];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 416, литера А;49415
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 422, литера А;43700
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 422, литера А;43700
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 429, литера А;14507
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. Д'];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 433, литера А;56693
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['  '];Не найдено
['   Аптечная   д.5'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['   Аптечная   д.5'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.422'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['  лит.В'];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.433'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.433'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 435, литера А;109257
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['  лит. А'];Не найдено
['   Приморское ш. - ул. Луговая   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.437'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  Курортная'];Не найдено
['   Приморское Шоссе'];Не найдено
['  пересечение   д.433'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['  '];Не найдено
['   Приморское ш   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  корп.   у д.416'];Не найдено
['   Приморское ш   д.'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  корп.   у д.431'];Не найдено
Санкт-Петербург, город Петергоф, Луговая улица, дом 4, литера А;23413
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['  лит. А'];Не найдено
Санкт-Петербург, город Петергоф, Луговая улица, дом 4, литера А;23413
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  '];Не найдено
['  Лит.А'];Не найдено
['  участок №1'];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 433, литера А;56693
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
['  '];Не найдено
['   Приморское Шоссе'];Не найдено
['  корп.   д.433'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. а'];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 422, литера А;43700
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. Б'];Не найдено
['  '];Не найдено
Санкт-Петербург, посёлок Репино, Приморское шоссе, дом 429, литера А;14507
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Замшина улица, дом 27, корпус 4, литера А;94186
['  29/3'];Не найдено
['  29/4'];Не найдено
['  29/5'];Не найдено
['  25/4'];Не найдено
['  25/3'];Не найдено
['  29'];Не найдено
['ч/с и др. объекты'];Не найдено
"['Московское ш. д. 23а   л.Б; д.25 к.1']";Не найдено
"['Московское ш. д. 23а   л.Ж; д.25 к.1']";Не найдено
['  л.В'];Не найдено
['  л.З'];Не найдено
[nan];Не найдено
['  Механизаторов'];Не найдено
['  Центральная'];Не найдено
['  Заварина'];Не найдено
['частично'];Не найдено
['частично'];Не найдено
['частично'];Не найдено
['частично'];Не найдено
['нет'];Не найдено
['  43'];Не найдено
['  45'];Не найдено
['  Железнодорожная'];Не найдено
Санкт-Петербург, город Пушкин, улица Генерала Хазова, дом 45а, литера А;75305
['  59'];Не найдено
['  ШЛкольная'];Не найдено
Санкт-Петербург, город Пушкин, улица Генерала Хазова, дом 45а, литера А;75305
['  63'];Не найдено
['  55'];Не найдено
['  51'];Не найдено
['  47'];Не найдено
['  53'];Не найдено
['  59'];Не найдено
['  61'];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
[nan];Не найдено
['асфальтобетонный завод'];Не найдено
['Прибрежная'];Не найдено
['ГУП ТЭК СПб'];Не найдено
г.Санкт-Петербург, проспект Стачек, дом 71, литера А;49378
[' лит.А'];Не найдено
г.Санкт-Петербург, проспект Стачек, дом 75, литера А;22722
[' лит.А'];Не найдено
г.Санкт-Петербург, Кронштадтская улица, дом 22, литера А;24544
[' лит.А'];Не найдено
г.Санкт-Петербург, Кронштадтская улица, дом 24, литера А;108911
[' лит.А'];Не найдено
г.Санкт-Петербург, Кронштадтская улица, дом 26, литера А;55570
[nan];Не найдено
['Магазин'];Не найдено
['  МКД № 5'];Не найдено
г.Санкт-Петербург, Большая Озёрная улица, дом 4, литера А;25603
г.Санкт-Петербург, переулок Макаренко, дом 6;16102
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Токарева, дом 3, литера А;76515
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 25, литера А;100272
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 25, литера А;100272
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 17, литера А;23336
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 23, литера А;1351
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 25, литера А;100272
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Парадная улица, дом 5, корпус 1, литера А;101159
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Парадная улица, дом 3, корпус 1, литера А;49550
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Сестрорецк, улица Инструментальщиков, дом 23, литера А;1351
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 10, литера А;69786
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Ломоносов, улица Токарева, дом 8, литера А;87333
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, город Зеленогорск, Комендантская улица, дом 4, литера А;19461
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
['  Исполкомовская ул.   д.6'];Не найдено
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
Санкт-Петербург, посёлок Парголово, территория Михайловка, улица Ленина, дом 18, литера А;89582
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. а'];Не найдено
Санкт-Петербург, посёлок Парголово, территория Михайловка, улица Ленина, дом 16, литера А;4982
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
Санкт-Петербург, город Зеленогорск, Комендантская улица, дом 3, литера А;37731
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. '];Не найдено
Санкт-Петербург, город Зеленогорск, Комендантская улица, дом 6, литера А;126954
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. б'];Не найдено
Санкт-Петербург, город Зеленогорск, Комендантская улица, дом 6, литера А;126954
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит. А'];Не найдено
[nan];Не найдено
[nan];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 19, литера А;19567
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 25, литера А;55632
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 25, литера А;55632
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, Морская улица, дом 26, литера А;89792
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, Морская улица, дом 28, литера А;125916
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 29, литера А;113311
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 30, литера А;64057
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 36, литера А;20678
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 38, литера А;12663
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 44, литера А;74392
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 47, литера А;25427
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 17, литера А;36353
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 19, литера А;19567
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 21, литера А;36257
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 24, литера А;118111
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, Морская улица, дом 28, литера А;125916
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 29, литера А;113311
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 30, литера А;64057
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 31, литера А;47471
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 31, литера А;47471
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 34, литера А;70886
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 38, литера А;12663
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 39, литера А;22159
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 27, литера А;2640
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 23, литера А;61052
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
['  '];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 32, литера А;94115
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 33, литера А;37025
['  уг.33'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 33, литера А;37025
['  уг.33'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Ломоносов, Морская улица, дом 26, литера А;89792
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 34, литера А;70886
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 31, литера А;47471
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 31, литера А;47471
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 22, литера А;53519
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 22, литера А;53519
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 47, литера А;25427
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 17, литера А;36353
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 24, литера А;118111
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 23, литера А;61052
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 21, литера А;36257
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 27, литера А;2640
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 36, литера А;20678
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 44, литера А;74392
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Майская улица, дом 37, литера А;58497
['  уг.'];Не найдено
['  стр.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Майская улица, дом 39, литера А;45941
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Дачный переулок, дом 3, литера А;71580
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Дачный переулок, дом 5, литера А;8383
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Дачный переулок, дом 6, литера А;139114
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морской переулок, дом 4, литера А;95194
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морской переулок, дом 5, литера А;34827
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, город Петергоф, Морской переулок, дом 7, литера А;20148
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Морской переулок, дом 3, литера А;48017
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морской проспект, дом 16/1, литера А;63329
['  уг.1'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 18, литера А;80540
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морская улица, дом 13, корпус 1, литера А;67045
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 18, литера А;80540
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 21, литера А;36257
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морской проспект, дом 16/1, литера А;63329
['  уг.1'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 18, литера А;80540
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
Санкт-Петербург, посёлок Лисий Нос, Морская улица, дом 13, корпус 1, литера А;67045
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.'];Не найдено
г.Санкт-Петербург, Большая Морская улица, дом 18, литера А;80540
['  уг.'];Не найдено
['  стр.'];Не найдено
['  лит.А'];Не найдено
г.Санкт-Петербург, Малая Морская улица, дом 21, литера А;36257
['  уг.'];Не найдено
